,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Sol_S106,Sol_S109
sc01,y2030,2030-05-31T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.88725,77.95992,7.68141,7.68141
sc01,y2030,2030-05-31T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.52975,65.09442,30.24918,30.24918
sc01,y2030,2030-05-31T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.1175,51.29643,55.62723,55.62723
sc01,y2030,2030-05-31T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.28825,42.30735,76.57854,76.57854
sc01,y2030,2030-05-31T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.00175,35.12457,90.97338,90.97338
sc01,y2030,2030-05-31T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.41175,35.07579,99.54885,99.54885
sc01,y2030,2030-05-31T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.64825,40.08963,101.80725,101.80725
sc01,y2030,2030-05-31T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.82375,48.40758,98.21436,98.21436
sc01,y2030,2030-05-31T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9315,55.74753,89.56146,89.56146
sc01,y2030,2030-05-31T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.36925,72.21948,76.14201,76.14201
sc01,y2030,2030-05-31T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.85825,76.69272,63.84243,63.84243
sc01,y2030,2030-05-31T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.95425,93.96987,47.41626,47.41626
sc01,y2030,2030-05-31T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.30725,106.79484,30.3378,30.3378
sc01,y2030,2030-05-31T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.69775,103.19199,12.28194,12.28194
sc01,y2030,2030-05-31T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.54775,104.35413,0.94935,0.94935
sc01,y2030,2030-05-31T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.985,106.40454,0.00177,0.00177
sc01,y2030,2030-05-31T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.87925,119.44233,0.0009,0.0009
sc01,y2030,2030-05-31T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.3085,120.5181,0.00075,0.00075
sc01,y2030,2030-06-01T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.95625,113.42973,0.00099,0.00099
sc01,y2030,2030-06-01T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.42775,100.34703,0.00105,0.00105
sc01,y2030,2030-06-01T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.4025,88.67745,0.0015,0.0015
sc01,y2030,2030-06-01T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.931,75.85992,0.00444,0.00444
sc01,y2030,2030-06-01T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.99375,70.04064,0.01527,0.01527
sc01,y2030,2030-06-01T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.357,64.39452,0.16134,0.16134
sc01,y2030,2030-06-01T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6715,49.65837,6.41301,6.41301
sc01,y2030,2030-06-01T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.78,31.59162,27.7287,27.7287
sc01,y2030,2030-06-01T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.58,18.44307,53.08908,53.08908
sc01,y2030,2030-06-01T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.44675,12.06771,73.61034,73.61034
sc01,y2030,2030-06-01T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.18675,12.07929,88.0314,88.0314
sc01,y2030,2030-06-01T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6285,19.19973,97.80294,97.80294
sc01,y2030,2030-06-01T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.9715,29.99634,101.1435,101.1435
sc01,y2030,2030-06-01T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.861,48.71685,96.61758,96.61758
sc01,y2030,2030-06-01T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.0805,81.57198,89.7498,89.7498
sc01,y2030,2030-06-01T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.364,97.20354,79.00965,79.00965
sc01,y2030,2030-06-01T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.7315,97.84941,65.49396,65.49396
sc01,y2030,2030-06-01T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.29225,114.16686,46.3356,46.3356
sc01,y2030,2030-06-01T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.56575,118.7274,27.24081,27.24081
sc01,y2030,2030-06-01T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.55825,120.09279,10.71786,10.71786
sc01,y2030,2030-06-01T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.43425,108.81816,0.77016,0.77016
sc01,y2030,2030-06-01T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.03125,104.45787,0.00225,0.00225
sc01,y2030,2030-06-01T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.9115,97.41468,0.00105,0.00105
sc01,y2030,2030-06-01T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.169,93.16644,0.00117,0.00117
sc01,y2030,2030-06-02T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.97675,77.76066,0.00114,0.00114
sc01,y2030,2030-06-02T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.44,68.03505,0.00099,0.00099
sc01,y2030,2030-06-02T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.91575,59.84397,0.00219,0.00219
sc01,y2030,2030-06-02T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.294,53.64432,0.00702,0.00702
sc01,y2030,2030-06-02T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.909,50.8863,0.01935,0.01935
sc01,y2030,2030-06-02T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.2095,45.23496,0.18894,0.18894
sc01,y2030,2030-06-02T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5865,37.64391,7.64232,7.64232
sc01,y2030,2030-06-02T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.35675,27.96633,29.85204,29.85204
sc01,y2030,2030-06-02T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.7455,18.46242,54.9174,54.9174
sc01,y2030,2030-06-02T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.066,18.21603,75.22425,75.22425
sc01,y2030,2030-06-02T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.4845,23.68341,89.77638,89.77638
sc01,y2030,2030-06-02T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0075,33.93123,98.7957,98.7957
sc01,y2030,2030-06-02T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.917,48.82239,102.64398,102.64398
sc01,y2030,2030-06-02T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.15625,63.66894,101.44422,101.44422
sc01,y2030,2030-06-02T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.02025,74.5263,94.11252,94.11252
sc01,y2030,2030-06-02T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0255,87.9714,84.52623,84.52623
sc01,y2030,2030-06-02T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2805,98.50272,71.36922,71.36922
sc01,y2030,2030-06-02T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.58075,105.02289,53.87805,53.87805
sc01,y2030,2030-06-02T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.86725,109.01004,32.79975,32.79975
sc01,y2030,2030-06-02T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.33525,108.84258,11.73234,11.73234
sc01,y2030,2030-06-02T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2385,113.41992,0.94284,0.94284
sc01,y2030,2030-06-02T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.68125,123.03645,0.00258,0.00258
sc01,y2030,2030-06-02T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.87975,129.38151,0.00135,0.00135
sc01,y2030,2030-06-02T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.157,132.72393,0.00114,0.00114
sc01,y2030,2030-06-03T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.414,137.82246,0.00135,0.00135
sc01,y2030,2030-06-03T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.853,136.39329,0.00123,0.00123
sc01,y2030,2030-06-03T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.26975,126.37848,0.00123,0.00123
sc01,y2030,2030-06-03T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.35525,107.69694,0.00462,0.00462
sc01,y2030,2030-06-03T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.60625,93.86139,0.02205,0.02205
sc01,y2030,2030-06-03T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.5525,84.58161,0.16494,0.16494
sc01,y2030,2030-06-03T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.2345,80.28045,6.13392,6.13392
sc01,y2030,2030-06-03T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.42825,74.15634,25.545,25.545
sc01,y2030,2030-06-03T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.25,73.18071,50.91576,50.91576
sc01,y2030,2030-06-03T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.22175,80.34408,73.56204,73.56204
sc01,y2030,2030-06-03T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.7915,82.4646,88.79415,88.79415
sc01,y2030,2030-06-03T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.69825,88.39563,98.20182,98.20182
sc01,y2030,2030-06-03T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.7365,99.86544,102.1878,102.1878
sc01,y2030,2030-06-03T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.574,106.41546,101.0463,101.0463
sc01,y2030,2030-06-03T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.971,116.86422,94.70778,94.70778
sc01,y2030,2030-06-03T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.98225,124.23312,83.23086,83.23086
sc01,y2030,2030-06-03T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4135,122.59092,68.10831,68.10831
sc01,y2030,2030-06-03T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.198,124.4571,50.39856,50.39856
sc01,y2030,2030-06-03T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.5815,130.31595,30.62814,30.62814
sc01,y2030,2030-06-03T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2095,138.10701,10.70991,10.70991
sc01,y2030,2030-06-03T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.9615,143.12829,0.7017,0.7017
sc01,y2030,2030-06-03T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.14,149.29545,0.00213,0.00213
sc01,y2030,2030-06-03T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.308,155.09619,0.00087,0.00087
sc01,y2030,2030-06-03T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.80625,147.36045,0.00102,0.00102
sc01,y2030,2030-06-04T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.86725,136.14273,0.00123,0.00123
sc01,y2030,2030-06-04T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.16125,127.84206,0.00102,0.00102
sc01,y2030,2030-06-04T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.31475,119.92644,0.00273,0.00273
sc01,y2030,2030-06-04T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.01575,113.06589,0.00666,0.00666
sc01,y2030,2030-06-04T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.94075,104.97369,0.01821,0.01821
sc01,y2030,2030-06-04T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.88,98.78031,0.21585,0.21585
sc01,y2030,2030-06-04T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.96,90.88695,7.26819,7.26819
sc01,y2030,2030-06-04T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.10825,80.95089,27.81402,27.81402
sc01,y2030,2030-06-04T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.7135,78.23412,52.76151,52.76151
sc01,y2030,2030-06-04T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.8745,83.31183,73.95699,73.95699
sc01,y2030,2030-06-04T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.0185,92.66448,89.83953,89.83953
sc01,y2030,2030-06-04T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.12,99.51573,99.56994,99.56994
sc01,y2030,2030-06-04T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.36325,109.51152,103.66731,103.66731
sc01,y2030,2030-06-04T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.2085,117.69597,103.35321,103.35321
sc01,y2030,2030-06-04T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.4115,123.89178,98.89929,98.89929
sc01,y2030,2030-06-04T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.323,131.32011,90.22842,90.22842
sc01,y2030,2030-06-04T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.53175,140.47644,77.19234,77.19234
sc01,y2030,2030-06-04T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0575,141.228,59.6934,59.6934
sc01,y2030,2030-06-04T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.64725,148.10535,36.30102,36.30102
sc01,y2030,2030-06-04T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.56,156.43104,13.33863,13.33863
sc01,y2030,2030-06-04T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.88475,171.88047,0.81348,0.81348
sc01,y2030,2030-06-04T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.78525,184.21125,0.00225,0.00225
sc01,y2030,2030-06-04T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.7535,184.79379,0.00126,0.00126
sc01,y2030,2030-06-04T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.6665,182.20722,0.0012,0.0012
sc01,y2030,2030-06-05T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.18825,170.10786,0.0012,0.0012
sc01,y2030,2030-06-05T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.572,150.01218,0.00108,0.00108
sc01,y2030,2030-06-05T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.45775,136.63494,0.00324,0.00324
sc01,y2030,2030-06-05T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.031,121.98279,0.00726,0.00726
sc01,y2030,2030-06-05T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.09175,110.37255,0.02019,0.02019
sc01,y2030,2030-06-05T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.86525,103.25916,0.25881,0.25881
sc01,y2030,2030-06-05T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.9215,98.67201,7.85016,7.85016
sc01,y2030,2030-06-05T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.34825,88.30098,29.03604,29.03604
sc01,y2030,2030-06-05T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4245,82.58853,53.73054,53.73054
sc01,y2030,2030-06-05T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.29175,81.89082,74.65218,74.65218
sc01,y2030,2030-06-05T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.8035,77.84889,89.73819,89.73819
sc01,y2030,2030-06-05T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.383,79.49148,99.04044,99.04044
sc01,y2030,2030-06-05T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.26525,82.51077,103.00605,103.00605
sc01,y2030,2030-06-05T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.30175,89.54412,102.85587,102.85587
sc01,y2030,2030-06-05T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.538,98.81691,97.95894,97.95894
sc01,y2030,2030-06-05T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.956,112.37028,89.05221,89.05221
sc01,y2030,2030-06-05T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.63675,126.97392,75.87402,75.87402
sc01,y2030,2030-06-05T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.3395,137.52522,56.66742,56.66742
sc01,y2030,2030-06-05T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.25,153.60282,34.30011,34.30011
sc01,y2030,2030-06-05T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.83125,179.69835,12.19614,12.19614
sc01,y2030,2030-06-05T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.4665,202.39062,0.5919,0.5919
sc01,y2030,2030-06-05T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.04425,207.60642,0.00201,0.00201
sc01,y2030,2030-06-05T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.01275,201.96711,0.00144,0.00144
sc01,y2030,2030-06-05T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.03725,181.02267,0.00111,0.00111
sc01,y2030,2030-06-06T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.38025,176.82201,0.00126,0.00126
sc01,y2030,2030-06-06T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.72225,178.07979,0.00123,0.00123
sc01,y2030,2030-06-06T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.83975,177.51507,0.00282,0.00282
sc01,y2030,2030-06-06T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.32025,173.72958,0.00687,0.00687
sc01,y2030,2030-06-06T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4845,171.46671,0.01956,0.01956
sc01,y2030,2030-06-06T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.8875,166.23504,0.2427,0.2427
sc01,y2030,2030-06-06T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.75825,164.58804,7.57644,7.57644
sc01,y2030,2030-06-06T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.85225,155.90442,28.65225,28.65225
sc01,y2030,2030-06-06T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.2735,144.32931,52.99383,52.99383
sc01,y2030,2030-06-06T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.214,135.09153,73.55859,73.55859
sc01,y2030,2030-06-06T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.146,134.02587,88.0872,88.0872
sc01,y2030,2030-06-06T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.08375,134.42517,97.23018,97.23018
sc01,y2030,2030-06-06T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.23275,135.59625,101.3748,101.3748
sc01,y2030,2030-06-06T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.9725,137.11863,100.00353,100.00353
sc01,y2030,2030-06-06T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.60475,142.81875,94.07643,94.07643
sc01,y2030,2030-06-06T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.6675,156.52245,84.32271,84.32271
sc01,y2030,2030-06-06T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.07175,173.1972,70.70313,70.70313
sc01,y2030,2030-06-06T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.22775,196.89201,52.2738,52.2738
sc01,y2030,2030-06-06T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.88775,203.52651,31.02636,31.02636
sc01,y2030,2030-06-06T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6535,206.80062,11.4228,11.4228
sc01,y2030,2030-06-06T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.842,214.62366,0.68262,0.68262
sc01,y2030,2030-06-06T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7475,224.57256,0.00177,0.00177
sc01,y2030,2030-06-06T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.49825,233.87946,0.00114,0.00114
sc01,y2030,2030-06-06T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.13775,221.82864,0.00135,0.00135
sc01,y2030,2030-06-07T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.96375,207.36453,0.0012,0.0012
sc01,y2030,2030-06-07T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.4065,201.22923,0.00075,0.00075
sc01,y2030,2030-06-07T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.65825,196.34535,0.003,0.003
sc01,y2030,2030-06-07T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8635,181.97139,0.00681,0.00681
sc01,y2030,2030-06-07T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.12075,171.17142,0.01908,0.01908
sc01,y2030,2030-06-07T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.09925,164.90289,0.23328,0.23328
sc01,y2030,2030-06-07T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7475,154.74099,7.64427,7.64427
sc01,y2030,2030-06-07T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.70775,130.90572,28.4616,28.4616
sc01,y2030,2030-06-07T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.30675,109.96272,52.82436,52.82436
sc01,y2030,2030-06-07T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.33525,98.67912,73.44138,73.44138
sc01,y2030,2030-06-07T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.37075,95.6091,87.62001,87.62001
sc01,y2030,2030-06-07T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4575,97.41666,96.76803,96.76803
sc01,y2030,2030-06-07T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.61275,98.36511,100.42992,100.42992
sc01,y2030,2030-06-07T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.598,103.54215,100.18014,100.18014
