,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Sol_S106,Sol_S109
sc01,y2030,2030-06-22T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.401021667,4.01021667,8.02043334,,,,,,,,,,
sc01,y2030,2030-06-22T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.401021667,4.01021667,8.02043334,,,,,,,,,,
sc01,y2030,2030-06-23T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-23T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.533070833,5.33070833,10.66141666,,,,,,,,,,
sc01,y2030,2030-06-24T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-24T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.546416667,5.46416667,10.92833334,,,,,,,,,,
sc01,y2030,2030-06-25T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-25T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.536445833,5.36445833,10.72891666,,,,,,,,,,
sc01,y2030,2030-06-26T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-26T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.448766667,4.48766667,8.97533334,,,,,,,,,,
sc01,y2030,2030-06-27T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-27T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.416995833,4.16995833,8.33991666,,,,,,,,,,
sc01,y2030,2030-06-28T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-28T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.463141667,4.63141667,9.26283334,,,,,,,,,,
sc01,y2030,2030-06-29T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-29T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.449345833,4.49345833,8.98691666,,,,,,,,,,
sc01,y2030,2030-06-30T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
sc01,y2030,2030-06-30T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,0.4929,4.929,9.858,,,,,,,,,,
