,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Gas_C34,Gas_C35,Ant_C36,Ant_C37,Gas_C38,Gas_C39,Ant_C40,Ant_C41,Sub_C42,Sub_C43,Sub_C44,Sub_C45,Sub_C46,Sub_C47,Gas_C48,Sub_C49,Sub_C50,Sub_C51,Sub_C52,Sub_C53,Gas_C54,Gas_C55,Nuc_N56,Nuc_N57,Hyd_H58,Hyd_H59,Hyd_H60,Pum_H61,Pum_H62,Pum_H63,Gas_C64,Gas_C65,Gas_C66,Gas_C67,Gas_C68,Ant_C69,Ant_C70,Gas_C71,Gas_C72,Ant_C73,Ant_C74,Sub_C75,Sub_C76,Sub_C77,Sub_C78,Sub_C79,Sub_C80,Gas_C81,Sub_C82,Sub_C83,Sub_C84,Sub_C85,Sub_C86,Gas_C87,Gas_C88,Nuc_N89,Nuc_N90,Hyd_H91,Hyd_H92,Hyd_H93,Pum_H94,Pum_H95,Pum_H96,Gas_C97,Gas_C98,Gas_C99,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,Sol_S110,Sol_S111
sc01,y2030,8/14/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.22225,91.86171,183.72342,718.22225,91.86171,183.72342,95.15058,285.45174,1585.843,95.15058,285.45174,1585.843
sc01,y2030,8/14/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.491,106.33923,212.67846,714.491,106.33923,212.67846,94.31655,282.94965,1571.9425,94.31655,282.94965,1571.9425
sc01,y2030,8/14/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.93275,121.33023,242.66046,712.93275,121.33023,242.66046,87.47511,262.42533,1457.9185,87.47511,262.42533,1457.9185
sc01,y2030,8/14/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.9055,128.51814,257.03628,709.9055,128.51814,257.03628,80.12547,240.37641,1335.4245,80.12547,240.37641,1335.4245
sc01,y2030,8/14/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4545,139.38777,278.77554,714.4545,139.38777,278.77554,64.98963,194.96889,1083.1605,64.98963,194.96889,1083.1605
sc01,y2030,8/14/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.7565,147.64923,295.29846,719.7565,147.64923,295.29846,42.94905,128.84715,715.8175,42.94905,128.84715,715.8175
sc01,y2030,8/14/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.67675,148.98246,297.96492,721.67675,148.98246,297.96492,22.02804,66.08412,367.134,22.02804,66.08412,367.134
sc01,y2030,8/14/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.68675,145.55553,291.11106,722.68675,145.55553,291.11106,4.8627,14.5881,81.045,4.8627,14.5881,81.045
sc01,y2030,8/14/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.433,133.20522,266.41044,728.433,133.20522,266.41044,0.02976,0.08928,0.496,0.02976,0.08928,0.496
sc01,y2030,8/14/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.3775,125.76609,251.53218,732.3775,125.76609,251.53218,0.00228,0.00684,0.038,0.00228,0.00684,0.038
sc01,y2030,8/14/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3305,119.09466,238.18932,730.3305,119.09466,238.18932,0.00195,0.00585,0.0325,0.00195,0.00585,0.0325
sc01,y2030,8/14/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9565,108.10839,216.21678,678.9565,108.10839,216.21678,0.00222,0.00666,0.037,0.00222,0.00666,0.037
sc01,y2030,8/15/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.54425,94.4559,188.9118,662.54425,94.4559,188.9118,0.00291,0.00873,0.0485,0.00291,0.00873,0.0485
sc01,y2030,8/15/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.27525,92.03946,184.07892,657.27525,92.03946,184.07892,0.0045,0.0135,0.075,0.0045,0.0135,0.075
sc01,y2030,8/15/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0315,92.57301,185.14602,656.0315,92.57301,185.14602,0.00471,0.01413,0.0785,0.00471,0.01413,0.0785
sc01,y2030,8/15/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.15475,90.43668,180.87336,656.15475,90.43668,180.87336,0.00531,0.01593,0.0885,0.00531,0.01593,0.0885
sc01,y2030,8/15/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5575,95.36943,190.73886,654.5575,95.36943,190.73886,0.01305,0.03915,0.2175,0.01305,0.03915,0.2175
sc01,y2030,8/15/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.458,93.9636,187.9272,656.458,93.9636,187.9272,0.02802,0.08406,0.467,0.02802,0.08406,0.467
sc01,y2030,8/15/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.40875,93.85734,187.71468,658.40875,93.85734,187.71468,0.44193,1.32579,7.3655,0.44193,1.32579,7.3655
sc01,y2030,8/15/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.50775,81.57243,163.14486,663.50775,81.57243,163.14486,10.48311,31.44933,174.7185,10.48311,31.44933,174.7185
sc01,y2030,8/15/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.044,80.98071,161.96142,666.044,80.98071,161.96142,34.76019,104.28057,579.3365,34.76019,104.28057,579.3365
sc01,y2030,8/15/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.94525,84.85083,169.70166,662.94525,84.85083,169.70166,57.78975,173.36925,963.1625,57.78975,173.36925,963.1625
sc01,y2030,8/15/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.77625,82.2987,164.5974,666.77625,82.2987,164.5974,73.21995,219.65985,1220.3325,73.21995,219.65985,1220.3325
sc01,y2030,8/15/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.23325,80.53692,161.07384,668.23325,80.53692,161.07384,82.61502,247.84506,1376.917,82.61502,247.84506,1376.917
sc01,y2030,8/15/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.19425,86.54913,173.09826,667.19425,86.54913,173.09826,88.07178,264.21534,1467.863,88.07178,264.21534,1467.863
sc01,y2030,8/15/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.02375,91.71783,183.43566,668.02375,91.71783,183.43566,87.83916,263.51748,1463.986,87.83916,263.51748,1463.986
sc01,y2030,8/15/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.54525,105.49848,210.99696,662.54525,105.49848,210.99696,84.03288,252.09864,1400.548,84.03288,252.09864,1400.548
sc01,y2030,8/15/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.028,111.08358,222.16716,663.028,111.08358,222.16716,75.8307,227.4921,1263.845,75.8307,227.4921,1263.845
sc01,y2030,8/15/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0335,114.01122,228.02244,663.0335,114.01122,228.02244,64.33008,192.99024,1072.168,64.33008,192.99024,1072.168
sc01,y2030,8/15/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.232,115.70424,231.40848,664.232,115.70424,231.40848,47.21349,141.64047,786.8915,47.21349,141.64047,786.8915
sc01,y2030,8/15/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.822,120.39843,240.79686,663.822,120.39843,240.79686,26.62785,79.88355,443.7975,26.62785,79.88355,443.7975
sc01,y2030,8/15/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.16775,110.02665,220.0533,667.16775,110.02665,220.0533,6.43032,19.29096,107.172,6.43032,19.29096,107.172
sc01,y2030,8/15/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.00975,91.5762,183.1524,674.00975,91.5762,183.1524,0.04065,0.12195,0.6775,0.04065,0.12195,0.6775
sc01,y2030,8/15/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.284,87.3003,174.6006,677.284,87.3003,174.6006,0.00486,0.01458,0.081,0.00486,0.01458,0.081
sc01,y2030,8/15/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.24375,83.38329,166.76658,675.24375,83.38329,166.76658,0.00411,0.01233,0.0685,0.00411,0.01233,0.0685
sc01,y2030,8/15/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.4655,76.56384,153.12768,665.4655,76.56384,153.12768,0.00336,0.01008,0.056,0.00336,0.01008,0.056
sc01,y2030,8/16/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.6895,68.68323,137.36646,652.6895,68.68323,137.36646,0.00279,0.00837,0.0465,0.00279,0.00837,0.0465
sc01,y2030,8/16/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.4845,57.34398,114.68796,649.4845,57.34398,114.68796,0.00213,0.00639,0.0355,0.00213,0.00639,0.0355
sc01,y2030,8/16/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.1765,54.46011,108.92022,651.1765,54.46011,108.92022,0.00219,0.00657,0.0365,0.00219,0.00657,0.0365
sc01,y2030,8/16/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.8925,56.90814,113.81628,651.8925,56.90814,113.81628,0.00453,0.01359,0.0755,0.00453,0.01359,0.0755
sc01,y2030,8/16/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.53325,56.33289,112.66578,653.53325,56.33289,112.66578,0.01146,0.03438,0.191,0.01146,0.03438,0.191
sc01,y2030,8/16/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.3515,49.34748,98.69496,650.3515,49.34748,98.69496,0.02829,0.08487,0.4715,0.02829,0.08487,0.4715
sc01,y2030,8/16/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.88025,43.84776,87.69552,644.88025,43.84776,87.69552,1.2426,3.7278,20.71,1.2426,3.7278,20.71
sc01,y2030,8/16/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.391,40.23723,80.47446,647.391,40.23723,80.47446,16.40238,49.20714,273.373,16.40238,49.20714,273.373
sc01,y2030,8/16/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.623,33.57411,67.14822,647.623,33.57411,67.14822,42.10101,126.30303,701.6835,42.10101,126.30303,701.6835
sc01,y2030,8/16/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.7125,28.97754,57.95508,643.7125,28.97754,57.95508,62.80482,188.41446,1046.747,62.80482,188.41446,1046.747
sc01,y2030,8/16/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.96275,27.14502,54.29004,640.96275,27.14502,54.29004,78.84333,236.52999,1314.0555,78.84333,236.52999,1314.0555
sc01,y2030,8/16/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.19975,32.66265,65.3253,629.19975,32.66265,65.3253,88.5765,265.7295,1476.275,88.5765,265.7295,1476.275
sc01,y2030,8/16/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.3605,44.02266,88.04532,631.3605,44.02266,88.04532,92.02824,276.08472,1533.804,92.02824,276.08472,1533.804
sc01,y2030,8/16/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.213,51.23844,102.47688,630.213,51.23844,102.47688,87.96498,263.89494,1466.083,87.96498,263.89494,1466.083
sc01,y2030,8/16/2030 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.40425,56.24562,112.49124,630.40425,56.24562,112.49124,81.59049,244.77147,1359.8415,81.59049,244.77147,1359.8415
sc01,y2030,8/16/2030 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.80625,61.81608,123.63216,635.80625,61.81608,123.63216,71.67306,215.01918,1194.551,71.67306,215.01918,1194.551
sc01,y2030,8/16/2030 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.60125,71.99427,143.98854,631.60125,71.99427,143.98854,56.29365,168.88095,938.2275,56.29365,168.88095,938.2275
sc01,y2030,8/16/2030 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3025,78.40575,156.8115,635.3025,78.40575,156.8115,39.18963,117.56889,653.1605,39.18963,117.56889,653.1605
sc01,y2030,8/16/2030 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.497,84.98631,169.97262,635.497,84.98631,169.97262,20.58621,61.75863,343.1035,20.58621,61.75863,343.1035
sc01,y2030,8/16/2030 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.22475,83.44557,166.89114,641.22475,83.44557,166.89114,5.13858,15.41574,85.643,5.13858,15.41574,85.643
sc01,y2030,8/16/2030 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.11225,84.84258,169.68516,644.11225,84.84258,169.68516,0.04938,0.14814,0.823,0.04938,0.14814,0.823
sc01,y2030,8/16/2030 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.21175,96.44085,192.8817,648.21175,96.44085,192.8817,0.00231,0.00693,0.0385,0.00231,0.00693,0.0385
sc01,y2030,8/16/2030 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.64375,102.37674,204.75348,645.64375,102.37674,204.75348,0.00192,0.00576,0.032,0.00192,0.00576,0.032
sc01,y2030,8/16/2030 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.14825,97.54941,195.09882,625.14825,97.54941,195.09882,0.00198,0.00594,0.033,0.00198,0.00594,0.033
sc01,y2030,8/17/2030 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.80475,85.6428,171.2856,624.80475,85.6428,171.2856,0.00192,0.00576,0.032,0.00192,0.00576,0.032
sc01,y2030,8/17/2030 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5985,75.25284,150.50568,625.5985,75.25284,150.50568,0.00222,0.00666,0.037,0.00222,0.00666,0.037
sc01,y2030,8/17/2030 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.21525,64.521,129.042,624.21525,64.521,129.042,0.00189,0.00567,0.0315,0.00189,0.00567,0.0315
sc01,y2030,8/17/2030 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.65775,60.30516,120.61032,625.65775,60.30516,120.61032,0.00366,0.01098,0.061,0.00366,0.01098,0.061
sc01,y2030,8/17/2030 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.37075,59.27217,118.54434,629.37075,59.27217,118.54434,0.01002,0.03006,0.167,0.01002,0.03006,0.167
sc01,y2030,8/17/2030 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.44475,55.74906,111.49812,638.44475,55.74906,111.49812,0.02289,0.06867,0.3815,0.02289,0.06867,0.3815
sc01,y2030,8/17/2030 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.66675,54.86592,109.73184,661.66675,54.86592,109.73184,0.71865,2.15595,11.9775,0.71865,2.15595,11.9775
sc01,y2030,8/17/2030 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.48825,49.72413,99.44826,702.48825,49.72413,99.44826,14.35197,43.05591,239.1995,14.35197,43.05591,239.1995
sc01,y2030,8/17/2030 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1455,36.77496,73.54992,708.1455,36.77496,73.54992,40.521,121.563,675.35,40.521,121.563,675.35
sc01,y2030,8/17/2030 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0045,34.86672,69.73344,708.0045,34.86672,69.73344,64.73328,194.19984,1078.888,64.73328,194.19984,1078.888
sc01,y2030,8/17/2030 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.54875,34.82952,69.65904,705.54875,34.82952,69.65904,80.4825,241.4475,1341.375,80.4825,241.4475,1341.375
sc01,y2030,8/17/2030 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.348,36.72075,73.4415,699.348,36.72075,73.4415,88.23159,264.69477,1470.5265,88.23159,264.69477,1470.5265
sc01,y2030,8/17/2030 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.80425,42.31725,84.6345,702.80425,42.31725,84.6345,91.12137,273.36411,1518.6895,91.12137,273.36411,1518.6895
sc01,y2030,8/17/2030 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.50375,56.77161,113.54322,702.50375,56.77161,113.54322,90.44733,271.34199,1507.4555,90.44733,271.34199,1507.4555
