Scenario,Period,LoadLevel,Anthracite,Gas,Hydro,Nuclear,Onshore_wind,PumpedStorageHydro,Solar_PV,Subbituminous
sc01,y2030,4/16/2030 23:00,0.0,4740.0,919.7068656757347,2600.0,1617.7701237500019,1313.1510793067857,0.06674999999389808,0.0
sc01,y2030,4/16/2030 3:00,0.0,4340.0,100.0,2600.0,1334.5645018750038,0.0,0.043249999994184996,0.0
sc01,y2030,4/16/2030 7:00,0.0,4340.0,100.0,2600.0,1379.5938325000038,0.0,67.26999999999379,0.0
sc01,y2030,4/17/2030 11:00,0.0,4740.0,1000.0,2600.0,1132.3972075000042,339.4632650300082,873.088525,0.0
sc01,y2030,4/17/2030 15:00,0.0,4740.0,1369.749522939239,2600.0,1115.5236137500042,523.1948542657694,983.7462249999999,0.0
sc01,y2030,4/17/2030 19:00,0.0,4740.0,1369.749522939239,2600.0,1142.998873750004,946.2315224532739,673.2721599999995,0.0
sc01,y2030,4/17/2030 23:00,0.0,4740.0,1006.1008337636749,2600.0,1173.4743587500043,1671.0566262188445,0.0629999999940331,0.0
sc01,y2030,4/17/2030 3:00,0.0,4340.0,200.0,2600.0,1390.5065687500041,0.0,0.056249999993898084,0.0
sc01,y2030,4/17/2030 7:00,0.0,4340.0,200.0,2600.0,1302.454600000004,0.0,118.53035999999358,0.0
sc01,y2030,4/18/2030 11:00,0.0,3540.0,200.0,2600.0,1239.2882743750042,0.0,903.3084999999999,0.0
sc01,y2030,4/18/2030 15:00,0.0,3753.430091351456,209.96444591105848,2600.0,1656.678473750002,0.0,994.7749375,0.0
sc01,y2030,4/18/2030 19:00,0.0,4153.430091351456,209.96444591105848,2600.0,1755.024753125002,0.0,664.6449399999996,0.0
sc01,y2030,4/18/2030 23:00,0.0,4553.430091351456,1100.0,2600.0,1605.6678012500017,43.04107154856474,0.17139499999327487,0.0
sc01,y2030,4/18/2030 3:00,0.0,4340.0,100.0,2600.0,1189.6243487500042,0.0,0.048749999994033115,0.0
sc01,y2030,4/18/2030 7:00,0.0,3940.0,100.0,2600.0,1192.6064668750041,0.0,139.80317999999352,0.0
sc01,y2030,4/19/2030 11:00,0.0,3705.974892722512,100.0,2600.0,1445.5173868750046,0.0,907.2483625,0.0
sc01,y2030,4/19/2030 15:00,0.0,4105.974892722512,224.9827257900008,2600.0,1258.1523925000047,0.0,1025.7379374999998,0.0
sc01,y2030,4/19/2030 19:00,0.0,4505.974892722512,300.0,2600.0,1188.1841500000046,0.0,715.5600999999996,0.0
sc01,y2030,4/19/2030 23:00,0.0,4740.0,1000.0,2600.0,1106.0663706250045,456.15398852501767,0.08999999999411562,0.0
sc01,y2030,4/19/2030 3:00,0.0,4153.430091351456,100.0,2600.0,1507.828561250002,0.0,0.058749999993865556,0.0
sc01,y2030,4/19/2030 7:00,0.0,3753.430091351456,175.0172742099992,2600.0,1518.783162500002,0.0,170.04553999999345,0.0
sc01,y2030,4/2/2030 11:00,0.0,4740.0,524.7227697847426,2600.0,1537.5945893750024,345.96718837025867,936.6644500000002,0.0
sc01,y2030,4/2/2030 15:00,0.0,4740.0,874.7139221300142,2600.0,1441.5881031250049,596.5227031999981,1079.3894875000003,0.0
sc01,y2030,4/2/2030 19:00,0.0,4740.0,983.8346269329627,2600.0,1539.5428643750024,888.1145278345546,720.7600600000001,0.0
sc01,y2030,4/2/2030 23:00,0.0,4740.0,1372.7126515579625,2600.0,1735.9230481250024,741.9966190495588,0.062499999993914646,0.0
sc01,y2030,4/2/2030 3:00,0.0,4340.0,107.00466971748776,2600.0,1849.526693750002,0.0,0.05349999999388305,0.0
sc01,y2030,4/2/2030 7:00,0.0,4340.0,107.00466971748776,2600.0,1706.1910643750025,0.0,103.82116999999397,0.0
sc01,y2030,4/20/2030 11:00,0.0,4740.0,777.413771717511,2600.0,967.2916393750047,0.0,954.2048874999999,0.0
sc01,y2030,4/20/2030 15:00,0.0,4740.0,786.3615000174937,2600.0,1175.7283937500047,293.38435775751645,1069.0163125,0.0
sc01,y2030,4/20/2030 19:00,0.0,4740.0,786.3615000174937,2600.0,1514.0474518750043,96.99173707502152,743.3211399999997,0.0
sc01,y2030,4/20/2030 23:00,0.0,4740.0,1100.0,2600.0,1902.5810825000021,198.24918667001955,0.09424999999479988,0.0
sc01,y2030,4/20/2030 3:00,0.0,4340.0,166.85861626391662,2600.0,923.6751625000045,0.0,0.06174999999411564,0.0
sc01,y2030,4/20/2030 7:00,0.0,4340.0,166.85861626391662,2600.0,910.1907456250044,0.0,210.9233799999937,0.0
sc01,y2030,4/21/2030 11:00,0.0,3540.0,100.0,2600.0,1784.9481668750025,0.0,899.2538125,0.0
sc01,y2030,4/21/2030 15:00,0.0,3940.0,100.0,2600.0,2027.4026468750023,0.0,1017.0813625,0.0
sc01,y2030,4/21/2030 19:00,0.0,4340.0,100.0,2600.0,2165.1160437500025,0.0,646.4046999999997,0.0
sc01,y2030,4/21/2030 23:00,0.0,4740.0,300.0,2600.0,2133.0434581250024,129.19365102501908,0.07324999999446663,0.0
sc01,y2030,4/21/2030 3:00,0.0,4340.0,200.0,2600.0,1872.9829062500023,0.0,0.05024999999479988,0.0
sc01,y2030,4/21/2030 7:00,0.0,3940.0,100.0,2600.0,1759.8185112500023,0.0,167.96760999999447,0.0
sc01,y2030,4/22/2030 11:00,0.0,4740.0,540.1487812749979,2600.0,1642.3210700000022,115.63506814501694,801.892225,0.0
sc01,y2030,4/22/2030 15:00,0.0,4740.0,1092.072752549996,2600.0,1614.2770943750024,119.82604588751883,972.8026,0.0
sc01,y2030,4/22/2030 19:00,0.0,4740.0,1161.63620515692,2600.0,1521.499800625005,583.1726050705922,701.2628199999997,0.0
sc01,y2030,4/22/2030 23:00,0.0,4740.0,561.6362051569199,2600.0,1127.013915625005,2017.4245307680974,0.09474999999473793,0.0
sc01,y2030,4/22/2030 3:00,0.0,4340.0,100.0,2600.0,1920.6150368750027,0.0,0.04324999999446662,0.0
sc01,y2030,4/22/2030 7:00,0.0,4340.0,100.0,2600.0,1791.7588643750023,0.0,77.32980999999423,0.0
sc01,y2030,4/23/2030 11:00,0.0,4740.0,300.0,2600.0,950.8928162500054,1160.3362687800109,933.7199125,0.0
sc01,y2030,4/23/2030 15:00,0.0,4740.0,639.5136416664682,2600.0,1019.0342762500051,1299.5087105385442,1034.1575874999999,0.0
sc01,y2030,4/23/2030 19:00,0.0,4740.0,635.319058393633,2600.0,1076.701894375005,1707.511546373877,712.7195799999997,0.0
sc01,y2030,4/23/2030 23:00,0.0,4740.0,994.9036996735466,2600.0,982.577541250005,1873.12607780897,0.08749999999507069,0.0
sc01,y2030,4/23/2030 3:00,0.0,4260.0,33.778854642514695,2600.0,1051.395231250005,0.0,0.05849999999473793,0.0
sc01,y2030,4/23/2030 7:00,0.0,4260.0,33.778854642514695,2600.0,1078.8637281250053,0.0,207.22817999999435,0.0
sc01,y2030,4/24/2030 11:00,0.0,4740.0,1109.4101266681482,2600.0,1180.7465800000048,192.2716033618586,862.5206874999999,0.0
sc01,y2030,4/24/2030 15:00,0.0,4740.0,785.3824817358405,2600.0,1461.1046818750046,844.0951398441738,901.6319125,0.0
sc01,y2030,4/24/2030 19:00,0.0,4740.0,870.7446064012961,2600.0,1527.2518412500044,1192.9754314912038,541.2801999999998,0.0
sc01,y2030,4/24/2030 23:00,0.0,4740.0,885.3621246654556,2600.0,1603.425695000002,1361.8454990670634,0.061499999995393365,0.0
sc01,y2030,4/24/2030 3:00,0.0,4260.0,100.0,2600.0,1011.9702512500048,0.0,0.054749999995070686,0.0
sc01,y2030,4/24/2030 7:00,0.0,4260.0,100.0,2600.0,1073.4866125000049,0.0,163.97356999999482,0.0
sc01,y2030,4/25/2030 11:00,0.0,4740.0,300.0,2600.0,1694.5223412500022,595.443196280014,754.9834599999998,0.0
sc01,y2030,4/25/2030 15:00,0.0,4740.0,1268.338169470565,2600.0,1667.316938750002,231.9230202344487,824.6360875,0.0
sc01,y2030,4/25/2030 19:00,0.0,4740.0,881.5605214952335,2600.0,1587.1167406250017,1107.5491370222862,556.0256799999997,0.0
sc01,y2030,4/25/2030 23:00,0.0,4740.0,1000.0,2600.0,1507.5987312500015,1343.0353374825202,0.060749999995017914,0.0
sc01,y2030,4/25/2030 3:00,0.0,4260.0,0.0,2600.0,1767.0796381250022,0.0,0.04224999999539337,0.0
sc01,y2030,4/25/2030 7:00,0.0,4260.0,0.0,2600.0,1750.8272131250021,0.0,125.49357999999519,0.0
sc01,y2030,4/26/2030 11:00,0.0,4740.0,500.0,2600.0,1653.1380012500015,256.52934317001586,690.3297999999998,0.0
sc01,y2030,4/26/2030 15:00,0.0,4740.0,808.041976412512,2600.0,1817.7068450000015,355.09792140000206,818.13175,0.0
sc01,y2030,4/26/2030 19:00,0.0,4740.0,677.006716167027,2600.0,1833.7509668750017,889.721667810486,567.0920799999997,0.0
sc01,y2030,4/26/2030 23:00,0.0,4740.0,870.2249815925362,2600.0,1836.4365762500015,999.3426437074847,0.16519999999371845,0.0
sc01,y2030,4/26/2030 3:00,0.0,4260.0,0.0,2600.0,1508.4215506250018,0.0,0.03899999999501793,0.0
sc01,y2030,4/26/2030 7:00,0.0,4260.0,39.34042152499822,2600.0,1575.2094537500016,0.0,71.89798999999472,0.0
sc01,y2030,4/27/2030 11:00,0.0,4229.499894025015,100.0,2600.0,2335.7812437500015,0.0,817.4937249999999,0.0
sc01,y2030,4/27/2030 15:00,0.0,4709.499894025015,100.0,2600.0,2351.2241450000015,0.0,903.766525,0.0
sc01,y2030,4/27/2030 19:00,0.0,4740.0,100.0,2600.0,2328.848228750002,72.02666021751536,639.8469399999997,0.0
sc01,y2030,4/27/2030 23:00,0.0,4740.0,566.1953969236915,2600.0,2090.9040631250014,543.6908341213286,0.13422499999410192,0.0
sc01,y2030,4/27/2030 3:00,0.0,4260.0,0.0,2600.0,2066.831459375002,0.0,0.04574999999425236,0.0
sc01,y2030,4/27/2030 7:00,0.0,3780.0,0.0,2600.0,2176.8264012500017,0.0,145.609789999994,0.0
sc01,y2030,4/28/2030 11:00,0.0,3761.871418347513,0.0,2600.0,1568.8981693750036,0.0,948.6577,0.0
sc01,y2030,4/28/2030 15:00,0.0,4241.871418347513,100.0,2600.0,1329.2815600000035,0.0,1025.7480999999998,0.0
sc01,y2030,4/28/2030 19:00,0.0,4721.871418347513,100.0,2600.0,1191.3763243750034,0.0,696.4713999999997,0.0
sc01,y2030,4/28/2030 23:00,0.0,4740.0,663.2393022522748,2600.0,1044.7046837500034,854.1734431477507,0.1929299999927159,0.0
sc01,y2030,4/28/2030 3:00,0.0,4260.0,0.0,2600.0,1897.3320706250013,0.0,0.04549999999465284,0.0
sc01,y2030,4/28/2030 7:00,0.0,3780.0,0.0,2600.0,1740.368556875001,0.0,230.47073999999438,0.0
sc01,y2030,4/29/2030 11:00,0.0,4740.0,746.4227604732991,2600.0,1119.0391225000037,306.46648644671285,928.068775,0.0
sc01,y2030,4/29/2030 15:00,0.0,4740.0,300.0,2600.0,1387.4259437500034,1064.960036562511,1046.5925124999999,0.0
sc01,y2030,4/29/2030 19:00,0.0,4740.0,563.3250492039776,2600.0,1515.6100206250037,1152.5687410235275,736.0676199999997,0.0
sc01,y2030,4/29/2030 23:00,0.0,4740.0,727.1614854386269,2600.0,1440.9297081250033,1537.6073179863963,0.4708899999925644,0.0
sc01,y2030,4/29/2030 3:00,0.0,4260.0,0.0,2600.0,1051.6856650000034,0.0,0.049749999993405014,0.0
sc01,y2030,4/29/2030 7:00,0.0,4260.0,0.0,2600.0,1120.6442856250035,0.0,185.378449999993,0.0
sc01,y2030,4/3/2030 11:00,0.0,4740.0,644.9937503498236,2600.0,1183.3855806250049,610.4724040551887,906.0972625000003,0.0
sc01,y2030,4/3/2030 15:00,0.0,4740.0,1053.0432562195533,2600.0,1311.0048137500046,605.1086334854615,1023.0575125000003,0.0
sc01,y2030,4/3/2030 19:00,0.0,4740.0,968.2609999989904,2600.0,1611.5067725000024,918.71992664352,633.7643800000001,0.0
sc01,y2030,4/3/2030 23:00,0.0,4740.0,1243.7583494050198,2600.0,1793.1755281250025,813.7054412025007,0.05549999999402214,0.0
sc01,y2030,4/3/2030 3:00,0.0,4340.0,100.0,2600.0,1567.9889356250023,0.0,0.05649999999391465,0.0
sc01,y2030,4/3/2030 7:00,0.0,4340.0,130.42387564999805,2600.0,1409.9563037500047,0.0,97.023489999994,0.0
sc01,y2030,4/30/2030 11:00,0.0,4740.0,536.1153879874831,2600.0,1667.5371856250013,214.66206141752826,926.6343625000001,0.0
sc01,y2030,4/30/2030 15:00,0.0,4740.0,900.0,2600.0,1785.5957675000016,260.6905109550147,1045.9279375,0.0
sc01,y2030,4/30/2030 19:00,0.0,4740.0,963.2768734261099,2600.0,1845.6553906250015,588.2707550913852,735.0490599999998,0.0
sc01,y2030,4/30/2030 23:00,0.0,4620.0,1039.9696572810112,2600.0,1874.3979800000016,1056.1616864515097,0.16549499999217626,0.0
sc01,y2030,4/30/2030 3:00,0.0,4260.0,100.0,2600.0,1482.580388125003,0.0,0.06199999999287884,0.0
sc01,y2030,4/30/2030 7:00,0.0,4260.0,100.0,2600.0,1616.3157950000011,0.0,234.67123999999257,0.0
sc01,y2030,4/4/2030 11:00,0.0,4740.0,682.9618494050142,2600.0,1772.7444481250018,0.0,889.2427000000002,0.0
sc01,y2030,4/4/2030 15:00,0.0,4740.0,829.6562420114412,2600.0,1737.2418800000019,393.2212314435746,1032.0948625,0.0
sc01,y2030,4/4/2030 19:00,0.0,4740.0,1054.342205786445,2600.0,1823.6112912500018,557.8628821060713,696.4357,0.0
sc01,y2030,4/4/2030 23:00,0.0,4740.0,1481.5765174609407,2600.0,1938.557183750002,430.49886752158477,0.06224999999314418,0.0
sc01,y2030,4/4/2030 3:00,0.0,4340.0,118.04563010000189,2600.0,1767.6715587500023,0.0,0.046499999994022136,0.0
sc01,y2030,4/4/2030 7:00,0.0,4340.0,100.0,2600.0,1829.1089543750022,0.0,75.64681999999412,0.0
sc01,y2030,4/5/2030 11:00,0.0,4740.0,500.0,2600.0,1636.178973125002,37.56064629501887,926.2575250000002,0.0
sc01,y2030,4/5/2030 15:00,0.0,4740.0,748.5701577075222,2600.0,1548.002534375002,441.00285072999236,1061.4029500000001,0.0
sc01,y2030,4/5/2030 19:00,0.0,4740.0,683.3137299249981,2600.0,1624.4988143750018,969.2723065525138,690.48658,0.0
sc01,y2030,4/5/2030 23:00,0.0,4740.0,900.0,2600.0,1777.5435837500017,1028.5565678000235,0.06924999999296036,0.0
sc01,y2030,4/5/2030 3:00,0.0,4340.0,100.0,2600.0,1936.6427150000018,0.0,0.06474999999314418,0.0
sc01,y2030,4/5/2030 7:00,0.0,4340.0,100.0,2600.0,1807.0342906250016,0.0,104.78216999999319,0.0
sc01,y2030,4/6/2030 11:00,0.0,4679.700701092515,300.0,2600.0,1676.930277500002,0.0,782.2793200000001,0.0
sc01,y2030,4/6/2030 15:00,0.0,4740.0,776.8897221500142,2600.0,1632.5994293750018,0.0,915.0014125000001,0.0
sc01,y2030,4/6/2030 19:00,0.0,4740.0,660.6313052175162,2600.0,1857.2262837500016,0.0,622.86424,0.0
sc01,y2030,4/6/2030 23:00,0.0,4740.0,1000.0,2600.0,2012.6197531250018,188.23801604502216,0.06674999999411145,0.0
sc01,y2030,4/6/2030 3:00,0.0,4340.0,116.39120587500182,2600.0,1710.180944375002,0.0,0.05524999999296037,0.0
sc01,y2030,4/6/2030 7:00,0.0,4279.700701092515,100.0,2600.0,1641.867218750002,0.0,58.88604999999298,0.0
sc01,y2030,4/7/2030 11:00,0.0,3540.0,100.0,2600.0,1909.322455625001,0.0,874.3220500000001,0.0
sc01,y2030,4/7/2030 15:00,0.0,3863.536546025021,100.0,2600.0,2039.907764375001,0.0,959.2475875000001,0.0
sc01,y2030,4/7/2030 19:00,0.0,4263.536546025021,100.0,2600.0,2380.100969375001,0.0,642.74938,0.0
sc01,y2030,4/7/2030 23:00,0.0,4663.536546025021,300.0,2600.0,2338.700313125001,0.0,0.07349999999423616,0.0
sc01,y2030,4/7/2030 3:00,0.0,4340.0,200.0,2600.0,1860.0870612500016,0.0,0.052499999994111445,0.0
sc01,y2030,4/7/2030 7:00,0.0,3940.0,100.0,2600.0,1806.9010831250016,0.0,92.48012999999406,0.0
sc01,y2030,4/8/2030 11:00,0.0,4561.953506920016,300.0,2600.0,2128.3130000000015,0.0,849.7306375000001,0.0
sc01,y2030,4/8/2030 15:00,0.0,4740.0,400.0,2600.0,2126.1520212500013,347.5295840625175,925.2968875000001,0.0
sc01,y2030,4/8/2030 19:00,0.0,4740.0,617.9241072973241,2600.0,2140.760808125001,619.7284154301922,589.1580999999996,0.0
sc01,y2030,4/8/2030 23:00,0.0,4740.0,1397.5512061051882,2600.0,1931.859404375001,376.68629106983457,0.07249999999367311,0.0
sc01,y2030,4/8/2030 3:00,0.0,4263.536546025021,200.0,2600.0,2213.729523125001,0.0,0.04974999999423617,0.0
sc01,y2030,4/8/2030 7:00,0.0,4161.953506920016,100.0,2600.0,2159.1893600000008,0.0,101.63287999999415,0.0
sc01,y2030,4/9/2030 11:00,0.0,4740.0,1000.0,2600.0,1605.1220037500009,85.49731378001547,654.3296799999997,0.0
sc01,y2030,4/9/2030 15:00,0.0,4740.0,400.0,2600.0,1732.191985625001,1054.5897053300105,805.4325249999999,0.0
sc01,y2030,4/9/2030 19:00,0.0,4740.0,1000.0,2600.0,1740.945871250001,851.6508078925212,539.6553999999996,0.0
sc01,y2030,4/9/2030 23:00,0.0,4740.0,1052.8761428250004,2600.0,1660.9477418750007,1136.787934032508,0.0829999999941945,0.0
sc01,y2030,4/9/2030 3:00,0.0,4340.0,100.0,2600.0,1707.046401875001,0.0,0.046499999993673116,0.0
sc01,y2030,4/9/2030 7:00,0.0,4340.0,100.0,2600.0,1672.8000893750009,0.0,55.87935999999337,0.0
sc01,y2030,5/1/2030 11:00,0.0,3180.0,0.0,2600.0,1973.0869062500014,0.0,841.7640250000002,0.0
sc01,y2030,5/1/2030 15:00,0.0,3660.0,100.0,2600.0,1973.088526250001,0.0,933.364975,0.0
sc01,y2030,5/1/2030 19:00,0.0,4140.0,100.0,2600.0,1773.295180625001,0.0,647.1020799999997,0.0
sc01,y2030,5/1/2030 23:00,0.0,4620.0,585.8188213700219,2600.0,1642.220623125001,99.24271239999982,0.3858599999924288,0.0
sc01,y2030,5/1/2030 3:00,0.0,4140.0,100.0,2600.0,1926.0718043750016,0.0,0.06174999999259767,0.0
sc01,y2030,5/1/2030 7:00,0.0,3660.0,0.0,2600.0,1940.2413012500017,0.0,177.92046999999246,0.0
sc01,y2030,5/10/2030 11:00,0.0,4740.0,224.47147596000696,2600.0,1677.6264200000035,0.0,953.0865250000002,0.0
sc01,y2030,5/10/2030 15:00,0.0,4740.0,381.7921581999978,2600.0,1720.4043550000038,248.1579402250118,1054.07935,0.0
sc01,y2030,5/10/2030 19:00,0.0,4740.0,874.2882887173326,2600.0,1643.6024400000035,507.61455352767655,745.6384599999997,0.0
sc01,y2030,5/10/2030 23:00,0.0,4740.0,587.7668545946708,2600.0,1677.8144950000037,1215.3246596353401,1.3060299999981946,0.0
sc01,y2030,5/10/2030 3:00,0.0,4260.0,0.0,2600.0,1575.4152575000066,0.0,0.04999999999704855,0.0
sc01,y2030,5/10/2030 7:00,0.0,4260.0,0.0,2600.0,1658.8475975000038,0.0,298.57215999999687,0.0
sc01,y2030,5/11/2030 11:00,0.0,4740.0,301.81941270251076,2600.0,1378.1781550000064,0.0,950.1326125000002,0.0
sc01,y2030,5/11/2030 15:00,0.0,4740.0,392.532192978322,2600.0,1572.745425000007,68.93171188668673,1049.3703625000003,0.0
sc01,y2030,5/11/2030 19:00,0.0,4740.0,300.0,2600.0,1672.906135000007,277.8855923375041,759.3007599999999,0.0
sc01,y2030,5/11/2030 23:00,0.0,4740.0,300.0,2600.0,1792.7430300000037,881.6018863775109,1.4464599999983565,0.0
sc01,y2030,5/11/2030 3:00,0.0,4260.0,0.0,2600.0,1569.1917550000064,0.0,0.07074999999846517,0.0
sc01,y2030,5/11/2030 7:00,0.0,4260.0,0.0,2600.0,1394.5021050000066,0.0,311.27161999999817,0.0
sc01,y2030,5/12/2030 11:00,0.0,3300.0,100.0,2600.0,1273.8326975000073,0.0,946.6204375000001,0.0
sc01,y2030,5/12/2030 15:00,0.0,3720.0,56.183520160004186,2600.0,1501.8565800000074,0.0,1042.0004875000002,0.0
sc01,y2030,5/12/2030 19:00,0.0,4200.0,100.0,2600.0,1660.7323175000074,0.0,727.9450599999998,0.0
sc01,y2030,5/12/2030 23:00,0.0,4680.0,288.0957772019801,2600.0,1928.547292500004,50.20871719302969,0.8162299999988176,0.0
sc01,y2030,5/12/2030 3:00,0.0,4260.0,24.21795397500262,2600.0,1716.200752500004,0.0,0.08174999999844651,0.0
sc01,y2030,5/12/2030 7:00,0.0,3780.0,0.0,2600.0,1454.3273200000071,0.0,326.83268999999837,0.0
sc01,y2030,5/13/2030 11:00,0.0,4732.342328460007,100.0,2600.0,1868.0859925000045,0.0,894.7561000000001,0.0
sc01,y2030,5/13/2030 15:00,0.0,4740.0,267.51564592500813,2600.0,2146.0465200000044,0.0,990.8716375,0.0
sc01,y2030,5/13/2030 19:00,0.0,4740.0,742.9666131649934,2600.0,2024.6198025000044,348.18172658001583,655.3755999999994,0.0
sc01,y2030,5/13/2030 23:00,0.0,4740.0,870.654760500002,2600.0,1974.7409725000043,635.849416230007,0.9668899999985751,0.0
sc01,y2030,5/13/2030 3:00,0.0,4200.0,0.0,2600.0,1883.6299250000043,0.0,0.0734999999991248,0.0
sc01,y2030,5/13/2030 7:00,0.0,4252.342328460007,0.0,2600.0,1819.7945200000045,0.0,219.6229099999988,0.0
sc01,y2030,5/14/2030 11:00,0.0,4740.0,100.0,2600.0,1995.1453900000035,21.424503067509104,904.7373624999999,0.0
sc01,y2030,5/14/2030 15:00,0.0,4733.530782102503,100.0,2600.0,2409.459802500004,0.0,1012.6691874999999,0.0
sc01,y2030,5/14/2030 19:00,0.0,4740.0,300.0,2600.0,2630.900702500004,279.09135276501024,691.0193799999993,0.0
sc01,y2030,5/14/2030 23:00,0.0,4740.0,300.0,2600.0,2523.659500000004,727.0116695500083,2.6089599999993727,0.0
sc01,y2030,5/14/2030 3:00,0.0,4260.0,100.0,2600.0,2086.498435000004,0.0,0.06099999999919777,0.0
sc01,y2030,5/14/2030 7:00,0.0,4260.0,100.0,2600.0,2042.6189700000039,0.0,220.2298899999986,0.0
sc01,y2030,5/15/2030 11:00,0.0,4422.3588830675035,100.0,2600.0,2281.2581600000076,0.0,957.6902124999999,0.0
sc01,y2030,5/15/2030 15:00,0.0,4736.5670696025045,100.0,2600.0,2363.7887900000073,0.0,1055.3039124999998,0.0
sc01,y2030,5/15/2030 19:00,0.0,4740.0,623.2205552650059,2600.0,2514.5923400000074,0.0,763.1985399999992,0.0
sc01,y2030,5/15/2030 23:00,0.0,4740.0,483.53183515747736,2600.0,2401.547962500005,664.386401892531,3.8139299999997176,0.0
sc01,y2030,5/15/2030 3:00,0.0,4260.0,0.0,2600.0,2302.741932500004,0.0,0.0770000000000364,0.0
sc01,y2030,5/15/2030 7:00,0.0,3945.791813464999,0.0,2600.0,2221.1775375000043,0.0,345.0346499999994,0.0
sc01,y2030,5/16/2030 11:00,0.0,4575.121415567507,100.0,2600.0,2122.724527500005,0.0,963.4613124999998,0.0
sc01,y2030,5/16/2030 15:00,0.0,4740.0,249.65295960250705,2600.0,2191.5921500000045,0.0,1074.4146624999998,0.0
sc01,y2030,5/16/2030 19:00,0.0,4740.0,300.0,2600.0,2356.192107500005,459.96744776500293,784.8518799999995,0.0
sc01,y2030,5/16/2030 23:00,0.0,4740.0,300.0,2600.0,2413.5410000000047,835.5302595500077,4.208869999999673,0.0
sc01,y2030,5/16/2030 3:00,0.0,4260.0,100.0,2600.0,2170.839765000005,0.0,0.08500000000052933,0.0
sc01,y2030,5/16/2030 7:00,0.0,4095.121415567507,100.0,2600.0,2196.641065000005,0.0,359.61611999999974,0.0
sc01,y2030,5/17/2030 11:00,0.0,4531.175955960006,100.0,2600.0,1998.6916525000047,0.0,965.3168124999999,0.0
sc01,y2030,5/17/2030 15:00,0.0,4740.0,351.3532687424885,2600.0,1896.551880000005,88.96336718251743,1067.5652875,0.0
sc01,y2030,5/17/2030 19:00,0.0,4740.0,351.3532687424885,2600.0,1999.630717500005,634.0373760025161,786.1223799999997,0.0
sc01,y2030,5/17/2030 23:00,0.0,4740.0,803.6526318081139,2600.0,2064.1870225000052,610.7543749218926,3.6180099999985043,0.0
sc01,y2030,5/17/2030 3:00,0.0,4260.0,46.22343946000747,2600.0,2321.362150000005,0.0,0.08300000000013961,0.0
sc01,y2030,5/17/2030 7:00,0.0,4051.175955960006,0.0,2600.0,2205.5847150000045,0.0,367.8649099999997,0.0
sc01,y2030,5/18/2030 11:00,0.0,4740.0,100.0,2600.0,1556.4699550000105,16.162575202512073,957.4976499999999,0.0
sc01,y2030,5/18/2030 15:00,0.0,4740.0,240.66826757996722,2600.0,1541.3738050000106,269.4288072850277,1032.1088124999999,0.0
sc01,y2030,5/18/2030 19:00,0.0,4740.0,200.0,2600.0,1838.716700000007,254.7503873375031,716.6253999999996,0.0
sc01,y2030,5/18/2030 23:00,0.0,4596.036054995012,664.07608176249,2600.0,2184.497030000007,267.7526796200018,3.429529999998424,0.0
sc01,y2030,5/18/2030 3:00,0.0,4260.0,100.0,2600.0,1835.1465700000047,0.0,0.08024999999880345,0.0
sc01,y2030,5/18/2030 7:00,0.0,4260.0,100.0,2600.0,1659.148027500008,0.0,374.1400799999991,0.0
sc01,y2030,5/19/2030 11:00,0.0,3156.0360549950124,0.0,2600.0,2231.061922500004,0.0,866.1656499999999,0.0
sc01,y2030,5/19/2030 15:00,0.0,3511.898571895009,0.0,2600.0,2335.145000000007,0.0,938.230225,0.0
sc01,y2030,5/19/2030 19:00,0.0,3991.8985718950084,0.0,2600.0,2525.324270000007,0.0,668.1618399999995,0.0
sc01,y2030,5/19/2030 23:00,0.0,4471.898571895009,100.0,2600.0,2371.374265000004,0.0,4.3951799999981755,0.0
sc01,y2030,5/19/2030 3:00,0.0,4116.036054995012,100.0,2600.0,2151.857250000004,0.0,0.053749999998873005,0.0
sc01,y2030,5/19/2030 7:00,0.0,3636.0360549950124,0.0,2600.0,2185.041222500004,0.0,232.6766999999984,0.0
sc01,y2030,5/2/2030 11:00,0.0,4740.0,157.7031980675116,2600.0,1957.9716825000014,0.0,905.632375,0.0
sc01,y2030,5/2/2030 15:00,0.0,4740.0,500.0,2600.0,1974.2640075000008,41.83106460251283,999.5646999999999,0.0
sc01,y2030,5/2/2030 19:00,0.0,4740.0,625.1169901103005,2600.0,1998.7644475000006,607.5193376547147,669.6106599999996,0.0
sc01,y2030,5/2/2030 23:00,0.0,4740.0,1150.5323900982817,2600.0,1968.647212500001,433.7276469517391,0.3728799999930879,0.0
sc01,y2030,5/2/2030 3:00,0.0,4140.0,0.0,2600.0,1737.8570875000012,0.0,0.09274999999306892,0.0
sc01,y2030,5/2/2030 7:00,0.0,4260.0,0.0,2600.0,1833.4568600000011,0.0,236.9050999999927,0.0
sc01,y2030,5/20/2030 11:00,0.0,4634.719393460004,100.0,2600.0,1950.649190000007,0.0,909.8158374999999,0.0
sc01,y2030,5/20/2030 15:00,0.0,4740.0,200.0,2600.0,2022.5757200000069,158.88067092500262,1022.9774124999999,0.0
sc01,y2030,5/20/2030 19:00,0.0,4740.0,557.2815527974963,2600.0,2220.9977900000067,260.1495794475181,732.7148199999996,0.0
sc01,y2030,5/20/2030 23:00,0.0,4740.0,572.8296598724964,2600.0,2278.1374550000032,627.4368843575123,3.8080399999990515,0.0
